order_id,customer_id,restaurant_id,order_date,order_time,order_status,payment_method,order_value,discount,delivery_fee,delivery_time_minutes,rating
O045765,C02074,R0070,15-06-2025,20:45:00,Delivered,UPI,567.38,56.74,28.43,38,3.4
O045766,C06550,R0041,15-03-2026,20:52:00,Delivered,Debit Card,426.07,0,19.33,37,4.4
O045767,C06684,R0401,26-02-2025,20:23:00,Delivered,UPI,353.77,53.07,26.29,21,4.0
O045768,C06743,R0380,12-02-2025,10:38:00,Delivered,UPI,533.66,0,23.98,30,3.7
O045769,C08823,R0403,25-05-2025,12:21:00,Delivered,UPI,886.94,88.69,17.42,32,4.2
O045770,C04577,R0177,01-04-2026,16:07:00,Delivered,Debit Card,634.39,95.16,15.68,42,4.5
O045771,C07385,R0189,11-09-2025,20:09:00,Delivered,Debit Card,446.69,0,34.87,26,5.0
O045772,C02452,R0048,30-06-2026,17:05:00,Delivered,UPI,460.63,23.03,8.63,24,4.3
O045773,C06518,R0219,26-08-2025,17:40:00,Cancelled,Credit Card,384.04,0,34.67,0,0.0
O045774,C06220,R0432,12-12-2025,18:33:00,Delivered,UPI,577.77,115.55,31.97,39,4.8
O045775,C03645,R0192,03-06-2025,16:22:00,Delivered,Credit Card,352.09,70.42,17.36,27,4.8
O045776,C09916,R0380,29-06-2026,20:53:00,Delivered,UPI,306.58,0,30.31,16,5.0
O045777,C09312,R0007,16-01-2025,20:13:00,Delivered,UPI,243.42,0,33.7,25,4.1
O045778,C06397,R0036,25-10-2025,19:46:00,Delivered,UPI,458.93,68.84,16.93,36,3.5
O045779,C01904,R0482,19-12-2025,18:42:00,Delivered,Debit Card,410.51,41.05,43.61,15,4.7
O045780,C01782,R0390,23-01-2025,10:26:00,Delivered,Debit Card,616.81,30.84,18.07,12,4.5
O045781,C06453,R0345,03-06-2025,16:54:00,Cancelled,Wallet,606.65,0,14.57,0,0.0
O045782,C09164,R0347,11-08-2025,11:00:00,Delivered,UPI,337.22,50.58,29.23,12,5.0
O045783,C01633,R0434,30-01-2025,23:39:00,Delivered,Wallet,908.4,227.1,40.42,14,4.6
O045784,C07142,R0082,28-05-2025,17:22:00,Delivered,UPI,369.18,36.92,35.09,51,4.5
O045785,C05745,R0157,01-08-2025,15:05:00,Delivered,UPI,258.63,64.66,45.85,17,5.0
O045786,C05997,R0237,12-02-2025,23:08:00,Delivered,UPI,1022.5,0,15.56,38,4.1
O045787,C01451,R0072,29-06-2026,16:06:00,Delivered,Debit Card,408.52,40.85,23.28,29,4.7
O045788,C01771,R0251,20-07-2025,12:31:00,Delivered,UPI,517.64,25.88,20.69,29,4.2
O045789,C04405,R0076,06-03-2026,12:36:00,Delivered,UPI,275.25,0,21.8,15,4.1
O045790,C02970,R0147,06-03-2025,22:18:00,Delivered,UPI,851.36,170.27,26.02,26,4.9
O045791,C06356,R0492,06-02-2026,12:20:00,Delivered,UPI,721.93,72.19,11.28,23,4.7
O045792,C04776,R0278,26-10-2025,16:50:00,Cancelled,UPI,390.5,58.58,30.99,0,0.0
O045793,C06334,R0191,11-01-2025,15:59:00,Delivered,UPI,375.05,75.01,17.63,12,5.0
O045794,C05957,R0390,08-01-2026,22:01:00,Delivered,UPI,474.1,47.41,40.42,32,4.3
O045795,C09620,R0216,28-01-2025,14:48:00,Delivered,UPI,357.86,17.89,35.4,22,4.0
O045796,C03517,R0240,30-01-2025,12:26:00,Delivered,UPI,442.8,22.14,30.93,25,5.0
O045797,C03721,R0003,13-05-2025,12:06:00,Delivered,UPI,369.09,55.36,43.81,34,4.1
O045798,C06481,R0205,19-10-2025,18:24:00,Delivered,UPI,257.31,12.87,0.93,33,4.4
O045799,C05638,R0466,28-01-2025,20:42:00,Delivered,Wallet,451.26,67.69,27.68,17,4.7
O045800,C01648,R0366,23-01-2026,11:26:00,Delivered,UPI,211.94,21.19,15.51,20,5.0
O045801,C02543,R0478,08-09-2025,17:25:00,Cancelled,UPI,403.11,80.62,24.96,0,0.0
O045802,C08203,R0396,27-03-2025,17:52:00,Delivered,UPI,249.96,49.99,38.62,21,4.2
O045803,C00879,R0499,09-05-2025,19:55:00,Delivered,Wallet,814.42,162.88,7.43,14,5.0
O045804,C01714,R0019,03-06-2026,18:00:00,Delivered,UPI,694.1,69.41,18.68,28,4.3
O045805,C07204,R0262,09-06-2026,13:03:00,Delivered,UPI,807.54,121.13,19.73,15,4.7
O045806,C09561,R0213,25-05-2026,10:41:00,Delivered,UPI,421.71,21.09,10.42,25,4.9
O045807,C08530,R0312,09-05-2026,18:20:00,Delivered,UPI,387.4,19.37,10.75,20,5.0
O045808,C07247,R0201,08-04-2026,23:53:00,Delivered,Debit Card,433.62,0,34.9,15,4.0
O045809,C02805,R0484,19-06-2025,14:41:00,Delivered,UPI,347.5,0,10.99,29,4.7
O045810,C07702,R0395,08-01-2026,21:03:00,Delivered,Debit Card,653.07,65.31,36.9,31,4.3
O045811,C03793,R0111,07-09-2025,21:23:00,Delivered,Credit Card,444.41,0,22.06,31,4.7
O045812,C03284,R0481,01-07-2025,20:45:00,Delivered,Debit Card,460.8,0,22.72,27,4.2
O045813,C02795,R0110,08-02-2025,18:00:00,Delivered,Credit Card,813.23,121.98,29.39,22,4.5
O045814,C03115,R0222,19-08-2025,12:44:00,Delivered,Cash,401.32,60.2,31.82,25,4.2
O045815,C06345,R0173,04-01-2026,13:04:00,Delivered,UPI,484.83,0,51.37,21,4.8
O045816,C08144,R0012,01-05-2026,15:41:00,Delivered,UPI,409.96,41,18.61,26,4.5
O045817,C06630,R0240,27-04-2025,13:46:00,Delivered,UPI,950.49,0,12.45,18,4.8
O045818,C08343,R0197,24-08-2025,21:02:00,Delivered,UPI,689.73,0,33.29,32,4.4
O045819,C02686,R0126,10-09-2025,10:18:00,Delivered,Debit Card,1155.76,115.58,26.11,30,3.7
O045820,C05855,R0324,03-07-2025,13:49:00,Delivered,Credit Card,222.89,11.14,34.5,20,5.0
O045821,C06808,R0277,30-08-2025,15:40:00,Delivered,UPI,537.52,26.88,26.02,32,4.2
O045822,C03848,R0302,12-10-2025,20:07:00,Delivered,UPI,456.62,0,34.96,31,4.1
O045823,C07900,R0388,18-04-2026,22:02:00,Delivered,UPI,523.29,52.33,23.77,12,5.0
O045824,C05594,R0250,08-10-2025,16:37:00,Delivered,UPI,931.74,93.17,4.43,20,4.2
O045825,C02699,R0427,19-08-2025,15:29:00,Delivered,Credit Card,386.95,0,0.55,24,4.6
O045826,C07041,R0383,08-03-2026,19:41:00,Delivered,UPI,856.3,0,27.56,19,4.7
O045827,C00542,R0090,26-10-2025,20:53:00,Delivered,UPI,347.42,52.11,18.18,27,4.5
O045828,C07886,R0257,01-08-2025,23:30:00,Delivered,Wallet,304.33,15.22,28.31,40,4.3
O045829,C01945,R0446,15-03-2026,23:07:00,Delivered,Cash,291.92,29.19,21.78,20,3.9
O045830,C04507,R0370,21-06-2025,22:00:00,Delivered,UPI,757.59,0,33.84,17,4.4
O045831,C07517,R0289,28-10-2025,19:55:00,Delivered,Cash,628.56,0,40.37,30,4.5
O045832,C07940,R0022,10-09-2025,15:07:00,Delivered,UPI,684.44,68.44,19.76,36,3.6
O045833,C03568,R0317,24-01-2025,12:03:00,Delivered,UPI,402.4,100.6,22.82,23,4.4
O045834,C06426,R0048,19-03-2026,11:12:00,Delivered,Debit Card,542.34,0,4.05,15,4.5
O045835,C00852,R0025,28-09-2025,12:06:00,Delivered,Credit Card,295.33,0,39.25,37,3.9
O045836,C08438,R0229,16-05-2026,21:36:00,Delivered,UPI,771.79,77.18,28.62,30,4.6
O045837,C02445,R0425,18-05-2025,12:55:00,Delivered,Wallet,300.28,45.04,22.66,12,4.5
O045838,C08021,R0440,19-08-2025,20:01:00,Rejected,Debit Card,719.67,71.97,33.92,0,0.0
O045839,C05087,R0383,05-07-2025,22:30:00,Delivered,Credit Card,536.9,0,37.82,30,4.0
O045840,C04122,R0491,07-10-2025,22:08:00,Delivered,Debit Card,444.44,44.44,13.34,19,5.0
O045841,C03381,R0350,05-02-2025,21:45:00,Delivered,Credit Card,584.48,29.22,31.26,18,5.0
O045842,C07690,R0308,03-03-2026,15:58:00,Delivered,Credit Card,248.55,0,31.92,27,3.8
O045843,C03023,R0331,12-05-2026,21:00:00,Delivered,UPI,743.31,0,26.25,18,5.0
O045844,C06050,R0381,17-06-2025,15:09:00,Delivered,UPI,437.94,43.79,32.24,31,4.0
O045845,C00217,R0191,03-02-2026,11:53:00,Delivered,Credit Card,738.88,0,29.77,30,4.7
O045846,C06634,R0184,19-04-2025,20:25:00,Delivered,UPI,717.41,0,19.75,29,3.8
O045847,C01285,R0420,13-03-2025,23:55:00,Delivered,Cash,665.56,0,34,27,3.7
O045848,C02276,R0392,02-02-2026,14:32:00,Delivered,Debit Card,386.07,19.3,24.35,26,3.8
O045849,C07246,R0171,14-02-2025,16:51:00,Delivered,Cash,573.85,28.69,27.32,32,4.3
O045850,C07737,R0417,25-08-2025,14:26:00,Delivered,UPI,517.73,77.66,30.4,22,4.4
O045851,C01063,R0054,23-05-2026,16:43:00,Delivered,UPI,432.57,21.63,7.95,19,3.9
O045852,C01157,R0211,07-06-2025,10:16:00,Cancelled,Credit Card,520.29,104.06,27.37,0,0.0
O045853,C01197,R0172,13-11-2025,15:47:00,Delivered,Credit Card,633.49,126.7,22.12,24,4.5
O045854,C01948,R0150,14-05-2025,19:37:00,Delivered,Cash,845.66,169.13,7.52,21,3.5
O045855,C02514,R0291,12-06-2026,17:25:00,Rejected,Debit Card,797.86,79.79,22.68,0,0.0
O045856,C03506,R0398,12-10-2025,22:48:00,Delivered,UPI,308.06,15.4,6.65,12,4.9
O045857,C05195,R0110,26-01-2026,22:17:00,Delivered,Credit Card,321.16,0,17.66,32,4.6
O045858,C07613,R0011,17-08-2025,23:55:00,Delivered,Debit Card,312.11,31.21,28.76,27,3.6
O045859,C00823,R0332,10-02-2026,17:08:00,Delivered,UPI,458.65,0,13.28,25,4.6
O045860,C04154,R0303,22-06-2026,13:45:00,Delivered,UPI,1133.77,0,30.41,21,4.8
O045861,C00352,R0273,22-02-2025,12:09:00,Delivered,UPI,209.19,0,26.31,36,4.0
O045862,C06183,R0406,07-04-2026,16:37:00,Delivered,UPI,514.34,77.15,46.08,21,5.0
O045863,C09028,R0421,02-09-2025,16:27:00,Delivered,Credit Card,650.34,32.52,7.99,26,4.6
O045864,C09176,R0481,25-04-2026,10:09:00,Delivered,UPI,453.33,22.67,22.66,21,4.3
O045865,C00686,R0373,18-02-2025,19:08:00,Delivered,UPI,505.23,50.52,16.56,24,4.2
O045866,C07123,R0330,29-05-2026,12:09:00,Delivered,UPI,526.96,26.35,39.26,18,4.0
O045867,C07946,R0163,02-02-2025,15:17:00,Delivered,UPI,277.41,0,15.51,26,5.0
O045868,C08318,R0112,10-01-2025,23:46:00,Delivered,Credit Card,413.53,0,15.38,16,4.2
O045869,C00478,R0375,25-11-2025,21:05:00,Delivered,Debit Card,423.49,21.17,22.23,20,3.9
O045870,C01334,R0431,09-09-2025,16:51:00,Delivered,Debit Card,944.2,0,42.04,34,4.3
O045871,C03725,R0108,01-02-2026,17:25:00,Delivered,UPI,627.57,62.76,11.7,14,4.7
O045872,C00608,R0266,22-03-2025,17:41:00,Delivered,Debit Card,397.26,0,38.66,34,4.7
O045873,C03441,R0341,04-03-2026,11:54:00,Cancelled,UPI,270.18,0,27.84,0,0.0
O045874,C02420,R0447,21-01-2026,14:55:00,Delivered,UPI,501.14,75.17,0,20,4.6
O045875,C08584,R0297,10-03-2025,13:21:00,Rejected,Debit Card,330.62,0,44.8,0,0.0
O045876,C08972,R0007,05-03-2026,10:06:00,Delivered,Cash,282.35,28.24,19.97,25,4.9
O045877,C02903,R0026,28-03-2025,21:08:00,Delivered,UPI,364.23,0,10.87,47,4.0
O045878,C07300,R0332,25-02-2025,19:41:00,Delivered,Debit Card,441.97,0,22.4,12,4.6
O045879,C00226,R0243,06-06-2025,20:38:00,Delivered,UPI,1079.85,107.98,25.28,23,3.8
O045880,C03809,R0310,12-10-2025,14:15:00,Cancelled,UPI,646.51,0,31.31,0,0.0
O045881,C09124,R0069,17-08-2025,21:14:00,Delivered,UPI,499.38,74.91,18.33,26,3.9
O045882,C09107,R0073,27-12-2025,12:40:00,Delivered,UPI,564.26,56.43,18.93,39,3.9
O045883,C03857,R0466,13-04-2026,16:12:00,Delivered,UPI,224.27,33.64,22.45,29,5.0
O045884,C06554,R0435,23-10-2025,21:25:00,Delivered,Wallet,361.81,54.27,25.11,20,4.4
O045885,C00508,R0412,14-06-2025,11:01:00,Delivered,UPI,513.93,25.7,20.68,31,4.4
O045886,C08001,R0173,28-01-2025,20:29:00,Delivered,UPI,646.77,129.35,6.85,25,4.6
O045887,C02439,R0013,11-06-2025,19:06:00,Delivered,Credit Card,239.3,35.9,18.21,21,4.5
O045888,C00879,R0049,10-07-2025,11:53:00,Delivered,UPI,633.48,126.7,25.2,21,4.9
O045889,C05359,R0162,12-03-2026,18:48:00,Delivered,Credit Card,330.83,33.08,20.17,28,5.0
O045890,C08317,R0456,15-02-2026,17:53:00,Delivered,Debit Card,521.59,0,27.49,35,4.8
O045891,C06244,R0137,17-09-2025,19:50:00,Delivered,UPI,453.08,45.31,32.15,23,4.7
O045892,C04898,R0385,25-04-2025,10:18:00,Delivered,Wallet,290.58,14.53,27.68,32,4.0
O045893,C02710,R0223,25-03-2026,15:11:00,Delivered,UPI,330.95,33.1,39.44,13,5.0
O045894,C00848,R0067,15-04-2025,18:42:00,Cancelled,UPI,423,63.45,44.3,0,0.0
O045895,C00327,R0284,08-07-2025,17:15:00,Delivered,Credit Card,1060.96,212.19,35.11,31,4.3
O045896,C00389,R0329,02-11-2025,12:44:00,Delivered,UPI,678.1,0,8.92,15,4.5
O045897,C03435,R0348,17-04-2026,11:16:00,Delivered,UPI,633.71,0,25.83,18,5.0
O045898,C05665,R0122,29-03-2026,11:30:00,Delivered,UPI,258.36,0,12.59,44,3.7
O045899,C00082,R0104,21-01-2026,10:28:00,Cancelled,UPI,440.65,88.13,42.09,0,0.0
O045900,C05870,R0162,08-02-2026,13:03:00,Delivered,UPI,440.81,44.08,17.68,29,4.4
O045901,C07312,R0329,08-10-2025,20:04:00,Delivered,Debit Card,840.39,126.06,28.52,12,4.8
O045902,C01812,R0181,08-01-2026,21:54:00,Delivered,Credit Card,537.9,0,27.09,34,4.2
O045903,C04423,R0124,20-04-2026,16:19:00,Delivered,UPI,243.05,12.15,26.78,14,5.0
O045904,C03069,R0311,15-04-2026,23:14:00,Delivered,Credit Card,573.64,114.73,28.09,25,4.9
O045905,C07806,R0237,07-01-2026,12:01:00,Delivered,Wallet,831.42,124.71,25.2,26,3.9
O045906,C03944,R0364,29-11-2025,11:39:00,Delivered,UPI,391.44,19.57,50.06,27,4.5
O045907,C07906,R0053,16-11-2025,18:52:00,Delivered,Debit Card,421.4,0,11.74,26,3.8
O045908,C00108,R0466,28-08-2025,18:53:00,Delivered,UPI,279.84,27.98,15.53,42,3.3
O045909,C09034,R0474,23-10-2025,14:10:00,Delivered,UPI,446.81,22.34,0,35,4.4
O045910,C09703,R0438,03-12-2025,17:49:00,Delivered,Credit Card,443.03,66.45,32.45,28,4.1
O045911,C06828,R0009,18-04-2026,19:08:00,Delivered,UPI,364.12,72.82,27.52,27,4.3
O045912,C08297,R0445,14-12-2025,18:48:00,Delivered,Cash,152.03,15.2,30.22,25,4.5
O045913,C07173,R0043,11-01-2025,16:52:00,Delivered,UPI,252.47,0,11.89,36,5.0
O045914,C02503,R0445,18-12-2025,22:54:00,Delivered,UPI,418.02,20.9,41.65,36,4.4
O045915,C01444,R0456,20-06-2025,15:52:00,Delivered,UPI,320.18,48.03,13.23,15,4.7
O045916,C08445,R0178,07-05-2026,13:16:00,Delivered,Debit Card,190.95,19.1,26.42,29,4.6
O045917,C00001,R0490,01-02-2026,23:57:00,Delivered,UPI,419.13,0,39.57,12,5.0
O045918,C06094,R0222,18-06-2026,12:10:00,Delivered,UPI,323.08,32.31,19.7,27,4.1
O045919,C00237,R0189,08-08-2025,17:28:00,Delivered,UPI,584.59,87.69,11.97,25,5.0
O045920,C01789,R0088,12-11-2025,15:52:00,Delivered,Credit Card,641.8,64.18,19.69,34,4.7
O045921,C03262,R0465,20-02-2026,19:13:00,Delivered,Credit Card,375.79,37.58,19.62,24,5.0
O045922,C07898,R0282,21-12-2025,13:25:00,Delivered,Credit Card,686.72,68.67,30.82,22,4.4
O045923,C00979,R0201,13-07-2025,20:31:00,Delivered,UPI,479.79,23.99,33.07,34,4.2
O045924,C00963,R0199,24-04-2025,15:28:00,Delivered,Wallet,283.35,56.67,27.02,24,4.2
O045925,C02382,R0451,12-02-2026,14:54:00,Cancelled,Credit Card,408.08,81.62,23.57,0,0.0
O045926,C04239,R0486,25-02-2026,13:53:00,Delivered,UPI,919.79,91.98,24.77,28,4.6
O045927,C02986,R0398,11-06-2025,21:24:00,Delivered,Cash,395.86,0,43.06,26,3.8
O045928,C07545,R0022,20-03-2025,19:40:00,Delivered,UPI,616.29,154.07,34.51,33,4.6
O045929,C04861,R0371,06-02-2026,17:00:00,Delivered,Credit Card,519.73,0,23.67,21,5.0
O045930,C08975,R0243,29-09-2025,22:10:00,Delivered,Cash,618.83,61.88,33.03,12,4.2
O045931,C08864,R0043,25-04-2026,15:44:00,Cancelled,UPI,440.49,66.07,29.96,0,0.0
O045932,C02872,R0411,21-03-2025,21:51:00,Delivered,Credit Card,500,0,0,14,4.5
O045933,C07439,R0149,09-09-2025,10:48:00,Cancelled,Debit Card,485.58,97.12,6.53,0,0.0
O045934,C06034,R0329,27-10-2025,16:19:00,Delivered,UPI,413.13,20.66,41.96,23,4.4
O045935,C06389,R0319,21-11-2025,11:33:00,Delivered,UPI,745.19,0,21.72,23,4.2
O045936,C08421,R0433,21-10-2025,15:25:00,Delivered,Credit Card,215.6,43.12,25.65,35,4.2
O045937,C01876,R0019,20-02-2026,16:03:00,Delivered,UPI,593.16,118.63,19.38,19,4.7
O045938,C08657,R0482,17-10-2025,16:31:00,Delivered,Credit Card,427.56,21.38,31.24,25,5.0
O045939,C05708,R0438,24-10-2025,12:32:00,Delivered,UPI,969.8,145.47,33.19,37,3.7
O045940,C00034,R0386,24-04-2025,16:23:00,Delivered,UPI,324.53,0,7.06,26,4.1
O045941,C03988,R0144,14-02-2026,15:35:00,Delivered,UPI,345.08,34.51,23.81,31,4.6
O045942,C00947,R0211,24-10-2025,13:36:00,Delivered,Credit Card,351.59,0,15.83,24,5.0
O045943,C03305,R0083,17-05-2026,12:38:00,Delivered,Wallet,271.98,0,25.4,26,4.5
O045944,C01892,R0096,02-03-2026,10:18:00,Rejected,UPI,928.96,139.34,33.52,0,0.0
O045945,C06553,R0096,10-05-2025,16:11:00,Delivered,UPI,1277.62,127.76,17.69,22,3.7
O045946,C00128,R0151,24-05-2025,14:18:00,Delivered,UPI,921.83,46.09,27.59,12,4.6
O045947,C00860,R0291,04-02-2025,16:11:00,Delivered,Debit Card,467.24,93.45,20.51,31,4.1
O045948,C08940,R0003,06-10-2025,12:56:00,Delivered,Credit Card,763.97,38.2,19.84,31,3.3
O045949,C04049,R0076,17-12-2025,12:22:00,Cancelled,UPI,414.42,0,50.19,0,0.0
O045950,C00665,R0014,13-01-2026,12:14:00,Delivered,UPI,524.72,52.47,33.63,30,4.8
O045951,C07832,R0325,04-04-2026,23:16:00,Delivered,UPI,423.11,21.16,49.51,34,4.2
O045952,C09153,R0329,09-03-2026,19:22:00,Delivered,UPI,269.8,13.49,24.68,30,3.3
O045953,C03241,R0458,16-04-2026,21:30:00,Delivered,Debit Card,360.95,36.1,27.27,32,4.7
O045954,C03060,R0440,14-12-2025,18:09:00,Delivered,Credit Card,548.94,0,16.87,29,4.3
O045955,C05664,R0455,12-07-2025,22:09:00,Delivered,Debit Card,354.85,35.49,21.91,15,4.5
O045956,C00745,R0177,02-03-2026,18:55:00,Delivered,UPI,625.67,62.57,16.1,13,5.0
O045957,C09904,R0340,07-04-2025,11:09:00,Delivered,Debit Card,400.49,0,21.48,46,4.2
O045958,C03780,R0268,31-05-2025,23:44:00,Delivered,Debit Card,279,0,11.43,15,4.6
O045959,C02540,R0131,25-02-2026,14:56:00,Delivered,Debit Card,401.28,40.13,34.74,25,4.5
O045960,C07282,R0493,16-06-2025,23:06:00,Delivered,Credit Card,562.87,0,21.5,31,3.8
O045961,C03917,R0210,16-02-2025,21:32:00,Cancelled,UPI,217.83,21.78,19.54,0,0.0
O045962,C01349,R0419,10-07-2025,12:24:00,Delivered,UPI,247.21,0,34.55,19,4.3
O045963,C04714,R0128,03-02-2025,18:12:00,Delivered,UPI,686.89,103.03,11.47,21,4.9
O045964,C09541,R0438,30-04-2026,12:53:00,Delivered,UPI,1095.7,54.78,21.93,17,4.8
O045965,C04932,R0276,28-06-2026,12:46:00,Delivered,UPI,817.38,40.87,9.44,23,3.9
O045966,C01769,R0096,09-01-2026,11:37:00,Delivered,UPI,542.64,81.4,16.86,20,5.0
O045967,C02213,R0016,30-01-2025,14:25:00,Delivered,Credit Card,256.35,38.45,19.25,38,4.5
O045968,C08987,R0336,30-05-2026,17:37:00,Delivered,Wallet,294.98,0,14.85,22,4.9
O045969,C07690,R0213,01-01-2025,12:04:00,Delivered,UPI,355.54,71.11,31.76,18,3.7
O045970,C00144,R0226,19-07-2025,13:30:00,Delivered,UPI,488.72,24.44,22.38,25,3.5
O045971,C02168,R0136,16-02-2025,12:23:00,Delivered,UPI,406.24,0,11.72,27,5.0
O045972,C07362,R0026,21-08-2025,22:15:00,Delivered,UPI,234.32,0,6.54,29,3.2
O045973,C03001,R0119,01-09-2025,22:39:00,Delivered,Debit Card,743.6,74.36,20.42,29,3.4
O045974,C04863,R0362,22-12-2025,21:45:00,Delivered,UPI,566.16,56.62,27.28,14,4.1
O045975,C08764,R0108,08-04-2025,20:54:00,Delivered,UPI,788.3,0,23.67,24,4.0
O045976,C07676,R0128,07-06-2026,23:31:00,Delivered,Cash,902.18,180.44,32.07,28,5.0
O045977,C06729,R0120,28-06-2026,22:50:00,Cancelled,UPI,498.46,0,26.5,0,0.0
O045978,C06571,R0308,28-04-2025,20:41:00,Delivered,UPI,381.14,57.17,38.26,39,2.9
O045979,C02465,R0076,22-02-2025,15:00:00,Delivered,UPI,175.23,35.05,11.22,21,3.6
O045980,C01954,R0214,21-06-2025,20:53:00,Delivered,UPI,397.71,19.89,11.68,36,4.3
O045981,C08184,R0037,25-02-2025,23:01:00,Delivered,Debit Card,288.83,43.32,16.97,21,4.1
O045982,C00494,R0069,21-05-2025,22:41:00,Delivered,Credit Card,123.34,12.33,24.63,17,5.0
O045983,C06481,R0287,29-04-2025,10:48:00,Delivered,UPI,452.35,90.47,23.25,21,5.0
O045984,C04044,R0302,14-07-2025,16:55:00,Delivered,UPI,634.19,0,26.14,25,3.5
O045985,C00274,R0479,08-08-2025,16:14:00,Delivered,UPI,795.74,0,20.17,15,5.0
O045986,C05794,R0391,21-01-2026,14:15:00,Delivered,UPI,736.99,110.55,19.98,26,5.0
O045987,C01325,R0262,20-05-2026,13:40:00,Delivered,Wallet,361.34,0,20.37,17,5.0
O045988,C08499,R0144,06-06-2026,13:00:00,Delivered,UPI,523.4,130.85,10.18,22,5.0
O045989,C02485,R0322,16-04-2026,23:51:00,Delivered,UPI,246.35,0,24.31,26,3.3
O045990,C02363,R0296,18-06-2026,23:35:00,Delivered,Wallet,1103.41,165.51,24.2,40,3.8
O045991,C06776,R0371,13-07-2025,22:45:00,Delivered,Credit Card,802,200.5,17.9,40,3.3
O045992,C03013,R0339,02-01-2026,22:24:00,Delivered,UPI,964.99,96.5,15.25,27,4.6
O045993,C03668,R0040,10-09-2025,21:23:00,Delivered,UPI,881.82,88.18,37.6,19,3.8
O045994,C03400,R0248,06-04-2026,12:38:00,Delivered,UPI,382.73,38.27,33.85,41,4.2
O045995,C05063,R0268,06-01-2025,22:56:00,Delivered,UPI,323.32,0,41.35,34,5.0
O045996,C07243,R0416,13-11-2025,19:18:00,Delivered,Debit Card,232.28,23.23,29.76,20,5.0
O045997,C07789,R0266,12-06-2026,23:09:00,Delivered,Credit Card,711.82,35.59,34.11,29,4.9
O045998,C01258,R0398,11-04-2026,23:03:00,Delivered,UPI,423.02,63.45,32.83,15,4.4
O045999,C04690,R0269,07-08-2025,11:35:00,Delivered,UPI,870.02,0,33.59,26,4.5
O046000,C05218,R0103,17-06-2025,12:19:00,Delivered,UPI,1006.02,150.9,44.74,20,5.0
O046001,C09515,R0315,21-03-2026,21:38:00,Delivered,Credit Card,221.75,0,17.51,34,4.2
O046002,C05905,R0136,31-05-2025,17:51:00,Delivered,UPI,511.12,76.67,28.05,13,4.3
O046003,C08290,R0391,17-07-2025,21:54:00,Delivered,Credit Card,445.11,0,24.01,17,4.7
O046004,C05217,R0355,16-06-2025,15:45:00,Cancelled,Credit Card,723.43,108.51,17.87,0,0.0
O046005,C05147,R0372,31-03-2026,22:05:00,Delivered,Debit Card,713.97,0,41.8,22,4.4
O046006,C05444,R0135,16-10-2025,14:32:00,Delivered,Credit Card,930.34,139.55,32.44,25,4.0
O046007,C00977,R0047,20-11-2025,20:56:00,Delivered,Debit Card,703.53,0,27.28,31,4.5
O046008,C04340,R0371,08-04-2025,15:40:00,Delivered,UPI,425.57,42.56,12.45,21,4.1
O046009,C09474,R0174,16-10-2025,12:57:00,Delivered,UPI,440.7,22.04,36.35,38,4.6
O046010,C09862,R0283,08-03-2026,22:01:00,Delivered,UPI,304.42,30.44,6.99,16,5.0
O046011,C01737,R0238,25-03-2026,20:02:00,Delivered,UPI,561.35,28.07,17.11,23,4.8
O046012,C04507,R0028,23-11-2025,18:20:00,Delivered,Wallet,302.2,30.22,0,12,5.0
O046013,C08156,R0064,04-06-2026,20:27:00,Delivered,Debit Card,213.14,0,18.31,47,3.5
O046014,C08369,R0036,15-01-2025,20:59:00,Delivered,UPI,856.1,42.81,35.73,27,5.0
O046015,C06419,R0107,07-10-2025,21:08:00,Delivered,Debit Card,376.31,18.82,25.03,15,4.6
O046016,C05544,R0019,17-02-2025,22:04:00,Delivered,Wallet,487.54,73.13,42.4,34,4.0
O046017,C08766,R0391,03-02-2025,13:40:00,Delivered,UPI,707.46,0,21.96,30,3.7
O046018,C06114,R0197,11-06-2026,23:08:00,Delivered,UPI,371.46,0,20.01,41,4.0
O046019,C07932,R0245,16-05-2025,18:43:00,Delivered,UPI,825.17,0,35.9,24,3.7
O046020,C08127,R0233,06-01-2025,13:02:00,Delivered,Credit Card,518.05,77.71,0.18,24,4.7
O046021,C02675,R0216,18-02-2025,12:07:00,Delivered,Wallet,721.87,0,15.5,19,5.0
O046022,C09818,R0387,31-12-2025,17:03:00,Delivered,Credit Card,259.17,25.92,25.2,24,4.9
O046023,C03724,R0216,21-10-2025,18:16:00,Delivered,UPI,215.52,0,37.95,38,3.9
O046024,C01415,R0440,19-11-2025,19:25:00,Cancelled,UPI,262.39,39.36,19.35,0,0.0
O046025,C02389,R0334,21-05-2025,21:58:00,Delivered,UPI,258.58,38.79,25.17,18,4.8
O046026,C05813,R0477,15-05-2026,23:15:00,Delivered,UPI,293.28,14.66,29.71,23,3.6
O046027,C09181,R0351,14-06-2025,21:24:00,Delivered,UPI,931.27,139.69,34.81,29,4.3
O046028,C01824,R0250,13-05-2025,11:14:00,Delivered,UPI,901.34,45.07,46.31,35,5.0
O046029,C06767,R0076,05-01-2025,20:41:00,Delivered,UPI,538.02,53.8,22.72,20,4.5
O046030,C00479,R0374,22-01-2025,15:33:00,Delivered,UPI,1773.08,177.31,14.17,12,5.0
O046031,C05072,R0041,10-07-2025,10:07:00,Delivered,UPI,511.51,25.58,21.65,31,3.3
