order_id,partner_id,pickup_time,delivered_time,distance_km
O056275,D00582,10:36:00,10:53:00,3.41
O056276,D00319,16:37:00,17:09:00,3.31
O056277,D00912,23:56:00,00:23:00,4.65
O056278,D01137,21:13:00,21:47:00,1.54
O056279,D00933,21:38:00,22:06:00,9.66
O056280,D00705,16:23:00,16:56:00,8.95
O056281,D00929,13:43:00,14:20:00,3.32
O056282,D01013,11:14:00,11:43:00,4.54
O056283,D01939,11:13:00,11:45:00,3.43
O056284,D00079,18:53:00,19:30:00,2.87
O056285,D00998,10:44:00,11:09:00,5.96
O056286,D01137,16:43:00,17:04:00,4.76
O056287,D00605,19:18:00,19:48:00,2.83
O056288,D01653,15:49:00,16:19:00,3.43
O056289,D00166,17:43:00,18:17:00,2.41
O056290,D01467,22:16:00,22:44:00,0.6
O056291,D01275,21:47:00,22:15:00,6.76
O056293,D01941,20:15:00,20:54:00,5.12
O056294,D01065,10:29:00,10:53:00,1.77
O056295,D01149,21:36:00,22:07:00,4.52
O056296,D01967,11:43:00,12:09:00,4.43
O056297,D00164,11:11:00,11:36:00,4.05
O056299,D01191,19:09:00,19:45:00,2.4
O056301,D00248,17:35:00,18:06:00,6.33
O056302,D00182,19:31:00,19:55:00,1.61
O056303,D01635,11:06:00,11:18:00,3.32
O056305,D01626,19:15:00,19:45:00,2.11
O056306,D01613,16:01:00,16:37:00,2.8
O056308,D00476,21:49:00,22:11:00,1.27
O056309,D01877,17:18:00,17:44:00,10.71
O056310,D01687,19:25:00,19:46:00,6.42
O056311,D00867,10:47:00,11:00:00,3.46
O056312,D00024,19:58:00,20:30:00,2.76
O056313,D00795,13:52:00,14:17:00,6.22
O056314,D01687,15:06:00,15:29:00,17.02
O056315,D01829,14:01:00,14:41:00,10.54
O056316,D00893,21:05:00,21:29:00,9.15
O056318,D01329,11:48:00,12:12:00,5.64
O056319,D01334,22:13:00,22:43:00,3.26
O056320,D01465,12:14:00,12:53:00,2.15
O056321,D01630,10:35:00,11:05:00,2.35
O056322,D01611,19:59:00,20:22:00,7.46
O056323,D00944,11:24:00,11:46:00,3.9
O056324,D00892,22:49:00,23:25:00,8.36
O056325,D01203,15:27:00,15:48:00,6.46
O056326,D00886,11:10:00,11:57:00,7.86
O056327,D01861,12:28:00,13:06:00,3.38
O056328,D00972,13:24:00,13:54:00,8.49
O056329,D00249,12:13:00,12:27:00,3.06
O056330,D00170,22:31:00,23:10:00,6.52
O056332,D00560,11:53:00,12:09:00,7.41
O056333,D01020,23:23:00,23:55:00,3.61
O056334,D00880,15:07:00,15:25:00,2.21
O056335,D01309,14:01:00,14:22:00,1.65
O056336,D00826,11:07:00,11:37:00,1.33
O056337,D01526,15:10:00,15:30:00,2.25
O056338,D00167,22:16:00,22:35:00,4.82
O056340,D00769,15:57:00,16:22:00,5.51
O056341,D01107,21:23:00,21:36:00,3.02
O056342,D01490,15:51:00,16:26:00,1.76
O056343,D00842,14:27:00,14:52:00,0.86
O056344,D01923,11:10:00,11:30:00,9.99
O056346,D00359,14:32:00,14:44:00,1.87
O056347,D01143,16:39:00,16:57:00,0.51
O056348,D00359,14:06:00,14:36:00,2.02
O056349,D01627,23:51:00,00:27:00,4.96
O056350,D00147,12:05:00,12:35:00,2.6
O056351,D00790,12:57:00,13:22:00,5.38
O056352,D00674,18:38:00,18:59:00,3.63
O056354,D00876,18:23:00,18:42:00,3.38
O056355,D00579,15:57:00,16:18:00,5.23
O056356,D00158,14:48:00,15:02:00,7.66
O056357,D01756,13:33:00,13:50:00,3.8
O056358,D00801,17:42:00,18:00:00,5.84
O056359,D00347,20:16:00,20:50:00,1.12
O056360,D00519,23:36:00,23:54:00,7.38
O056361,D01258,13:04:00,13:32:00,1.79
O056362,D01589,13:54:00,14:21:00,6.32
O056363,D00557,22:38:00,23:17:00,9.66
O056364,D01134,16:44:00,17:05:00,2.16
O056365,D00393,20:29:00,20:54:00,12.89
O056366,D00093,22:55:00,23:15:00,6.09
O056367,D01633,12:56:00,13:08:00,2.69
O056368,D00358,18:51:00,19:23:00,3.31
O056369,D01531,13:09:00,13:34:00,6.64
O056370,D00533,10:29:00,10:42:00,1.38
O056371,D01968,10:25:00,10:57:00,3.79
O056372,D00494,13:31:00,13:59:00,1.15
O056373,D00176,13:51:00,14:23:00,4.77
O056374,D01120,10:56:00,11:13:00,3.69
O056375,D01358,13:32:00,14:16:00,2.88
O056377,D00209,19:43:00,20:07:00,3.7
O056378,D01174,17:11:00,17:23:00,3.62
O056379,D00895,14:38:00,15:10:00,7.19
O056380,D00233,20:11:00,20:37:00,4.3
O056381,D01768,14:02:00,14:39:00,5.99
O056382,D00480,12:01:00,12:24:00,2.0
O056384,D01507,11:20:00,11:44:00,10.64
O056386,D00158,18:35:00,18:47:00,4.05
O056387,D00343,22:11:00,22:30:00,3.11
O056388,D00451,21:09:00,21:29:00,2.39
O056389,D00915,17:58:00,18:24:00,2.71
O056390,D01542,18:35:00,19:06:00,2.02
O056391,D00576,13:50:00,14:20:00,2.77
O056393,D00817,20:18:00,20:48:00,2.95
O056394,D00880,23:33:00,00:06:00,5.09
O056396,D00330,22:02:00,22:24:00,5.9
O056397,D01760,18:24:00,18:51:00,2.07
O056398,D01329,22:31:00,23:03:00,2.37
O056399,D00992,19:52:00,20:19:00,9.87
O056400,D00985,16:46:00,17:03:00,7.27
O056401,D00508,10:40:00,11:18:00,3.2
O056402,D01762,10:50:00,11:12:00,1.83
O056403,D01594,20:18:00,20:30:00,6.3
O056404,D00641,20:28:00,20:55:00,0.64
O056405,D00141,21:46:00,22:10:00,2.47
O056406,D00827,16:24:00,16:48:00,8.26
O056407,D01614,17:04:00,17:25:00,3.73
O056408,D00591,17:10:00,17:32:00,6.43
O056409,D00045,16:42:00,17:14:00,1.46
O056410,D00862,15:21:00,15:53:00,0.97
O056411,D00956,11:17:00,11:29:00,2.96
O056412,D01653,12:46:00,13:28:00,1.45
O056413,D00389,14:26:00,14:59:00,7.14
O056414,D01779,10:08:00,10:34:00,8.0
O056415,D01809,13:49:00,14:21:00,8.63
O056417,D00152,13:25:00,13:44:00,2.49
O056418,D01212,18:51:00,19:17:00,3.54
O056419,D01577,18:02:00,18:15:00,4.63
O056420,D01302,14:08:00,14:22:00,4.32
O056421,D01595,20:33:00,20:45:00,5.59
O056422,D00211,21:47:00,22:19:00,1.14
O056423,D00049,11:07:00,11:37:00,7.29
O056424,D01747,15:21:00,15:54:00,2.58
O056425,D00888,13:31:00,14:00:00,2.23
O056426,D01589,16:57:00,17:26:00,2.26
O056428,D00498,15:09:00,15:31:00,3.02
O056429,D01692,19:31:00,19:55:00,1.6
O056430,D01517,22:40:00,23:02:00,5.87
O056431,D01857,21:06:00,21:37:00,1.13
O056432,D01060,17:46:00,18:10:00,2.38
O056433,D01248,18:04:00,18:23:00,2.74
O056434,D01291,10:20:00,10:34:00,2.33
O056436,D00644,12:24:00,13:01:00,2.35
O056437,D00689,14:34:00,14:53:00,3.69
O056438,D00211,13:38:00,14:00:00,3.65
O056439,D00018,23:43:00,00:11:00,7.92
O056440,D01719,20:26:00,21:10:00,3.84
O056443,D01855,16:15:00,16:27:00,5.73
O056444,D01750,18:01:00,18:29:00,5.26
O056445,D01772,19:24:00,20:00:00,5.61
O056447,D01920,17:32:00,18:05:00,4.03
O056448,D01649,20:29:00,21:09:00,3.53
O056449,D00861,20:36:00,21:11:00,5.53
O056450,D01568,18:11:00,18:44:00,7.48
O056451,D00802,11:48:00,12:17:00,4.85
O056452,D01493,19:45:00,20:08:00,11.55
O056453,D00730,22:15:00,22:47:00,6.64
O056454,D01421,17:00:00,17:29:00,5.19
O056455,D01609,16:04:00,16:26:00,1.71
O056456,D00566,11:00:00,11:25:00,5.88
O056457,D00891,15:45:00,16:18:00,5.88
O056458,D01735,22:42:00,23:03:00,4.25
O056459,D01179,11:52:00,12:19:00,3.21
O056460,D00926,17:33:00,17:54:00,3.37
O056461,D01092,18:08:00,18:25:00,4.89
O056462,D01297,20:33:00,20:57:00,6.65
O056463,D01273,22:30:00,22:49:00,4.04
O056465,D00503,11:38:00,11:59:00,4.74
O056466,D00864,12:01:00,12:32:00,5.38
O056467,D00685,23:38:00,23:59:00,10.05
O056468,D01874,23:52:00,00:04:00,9.35
O056469,D00794,10:45:00,11:25:00,1.33
O056470,D01859,18:09:00,18:39:00,6.37
O056471,D01321,19:24:00,20:00:00,10.25
O056472,D01645,18:58:00,19:14:00,2.27
O056473,D01318,11:28:00,11:54:00,5.84
O056474,D00319,17:22:00,17:49:00,0.5
O056475,D00635,13:32:00,14:07:00,0.5
O056476,D00368,17:05:00,17:25:00,6.13
O056477,D00677,22:44:00,22:57:00,8.18
O056478,D00375,18:48:00,19:11:00,1.67
O056479,D00871,14:04:00,14:41:00,6.96
O056480,D00334,18:18:00,18:35:00,8.84
O056481,D01381,23:49:00,00:14:00,5.73
O056482,D01460,22:27:00,23:02:00,1.18
O056484,D01104,12:29:00,12:56:00,5.05
O056485,D01511,20:40:00,21:13:00,9.36
O056486,D01497,12:04:00,12:37:00,0.54
O056487,D01989,14:41:00,15:01:00,1.01
O056488,D01850,21:53:00,22:21:00,4.56
O056489,D01186,14:23:00,14:49:00,5.72
O056490,D01117,16:28:00,17:01:00,1.03
O056491,D00147,18:05:00,18:33:00,2.15
O056492,D01679,15:04:00,15:44:00,3.13
O056493,D01824,16:28:00,16:52:00,1.24
O056494,D01565,13:49:00,14:16:00,3.46
O056495,D00055,21:18:00,21:31:00,2.55
O056496,D01932,11:25:00,11:51:00,0.89
O056498,D01050,23:58:00,00:28:00,3.34
O056500,D00324,22:16:00,22:48:00,2.89
O056501,D00027,19:59:00,20:22:00,3.4
O056502,D00165,21:44:00,22:03:00,0.5
O056503,D00019,23:59:00,00:37:00,4.34
O056504,D01934,10:04:00,10:36:00,6.97
O056505,D01586,20:00:00,20:12:00,7.21
O056506,D00391,12:55:00,13:30:00,1.95
O056507,D00995,12:15:00,12:49:00,4.52
O056508,D01381,20:53:00,21:20:00,1.33
O056509,D01147,13:35:00,14:06:00,3.6
O056510,D01648,13:21:00,13:33:00,5.26
O056511,D01045,12:59:00,13:38:00,4.9
O056512,D01567,15:25:00,15:57:00,5.12
O056513,D00604,22:41:00,23:06:00,1.0
O056514,D01914,17:06:00,17:18:00,8.54
O056515,D01130,15:38:00,16:06:00,13.73
O056516,D00355,23:54:00,00:10:00,11.09
O056517,D01712,18:37:00,19:10:00,6.49
O056518,D01972,19:08:00,19:32:00,6.09
O056519,D00157,18:05:00,18:28:00,1.14
O056520,D01769,12:52:00,13:29:00,5.96
O056521,D00582,13:49:00,14:15:00,3.85
O056522,D01972,23:14:00,23:32:00,5.5
O056523,D00344,23:59:00,00:33:00,1.89
O056524,D00687,19:01:00,19:35:00,2.84
O056525,D01411,18:49:00,19:01:00,2.19
O056526,D01806,20:26:00,20:59:00,0.5
O056527,D01995,12:50:00,13:05:00,2.54
O056528,D01470,16:00:00,16:35:00,1.88
O056529,D00800,20:00:00,20:21:00,0.5
O056530,D00288,13:29:00,13:41:00,1.36
O056531,D00694,11:59:00,12:25:00,1.38
O056532,D01103,20:08:00,20:37:00,3.29
O056533,D00808,18:52:00,19:35:00,6.3
O056534,D00797,22:46:00,23:04:00,5.11
O056535,D01786,16:54:00,17:32:00,5.97
O056536,D01122,21:21:00,21:47:00,0.87
O056537,D01496,20:20:00,20:51:00,1.74
O056538,D00970,13:23:00,13:56:00,1.52
O056539,D00749,12:16:00,12:47:00,6.78
O056540,D00186,15:52:00,16:13:00,6.58
O056541,D01398,11:25:00,11:49:00,3.91
O056542,D00386,23:45:00,00:14:00,4.23
O056543,D01821,22:12:00,22:24:00,3.89
O056544,D00887,22:13:00,22:42:00,4.76
O056545,D00794,21:46:00,22:03:00,5.83
O056546,D01171,14:40:00,14:54:00,1.89
O056547,D01744,23:17:00,23:49:00,2.54
O056548,D00355,10:41:00,11:08:00,2.06
O056549,D01425,21:46:00,22:20:00,0.8
O056550,D00493,22:43:00,23:15:00,3.57
O056551,D01262,16:06:00,16:41:00,4.82
O056552,D00483,20:35:00,21:04:00,4.15
O056553,D00491,12:23:00,12:55:00,3.46
O056554,D00879,16:55:00,17:07:00,4.51
O056555,D01993,20:57:00,21:28:00,7.39
O056557,D00532,19:24:00,19:51:00,4.55
O056558,D01548,23:33:00,23:57:00,3.77
O056560,D00621,18:30:00,19:00:00,6.59
O056561,D00423,17:07:00,17:38:00,9.02
O056563,D00474,20:04:00,20:37:00,4.57
O056564,D01187,20:16:00,20:57:00,5.84
O056565,D00795,14:06:00,14:30:00,4.75
O056566,D00010,21:55:00,22:35:00,3.93
O056567,D00425,21:12:00,21:30:00,8.29
O056568,D01231,11:37:00,12:21:00,0.82
O056569,D01800,22:33:00,22:48:00,2.41
O056570,D00099,12:17:00,13:02:00,2.81
O056571,D00838,13:24:00,13:41:00,1.77
O056572,D00836,13:20:00,13:36:00,7.06
O056573,D00028,15:18:00,15:30:00,4.99
O056574,D01509,10:35:00,10:56:00,5.35
O056575,D00990,14:08:00,14:32:00,3.55
O056576,D00475,10:53:00,11:14:00,2.2
O056577,D00274,14:24:00,14:40:00,4.26
O056578,D00227,11:33:00,12:00:00,3.55
O056579,D00322,21:00:00,21:22:00,7.97
O056580,D01383,23:38:00,00:13:00,6.65
O056581,D01269,10:30:00,10:49:00,6.47
O056582,D00295,20:54:00,21:21:00,3.12
O056583,D00563,15:42:00,16:02:00,3.61
O056584,D00938,17:37:00,18:09:00,1.48
O056585,D01760,14:53:00,15:24:00,4.31
O056586,D01312,11:50:00,12:16:00,4.22
O056588,D01773,11:57:00,12:18:00,1.25
O056589,D00615,13:31:00,14:13:00,3.3
O056590,D01109,14:09:00,14:47:00,4.12
O056591,D01857,15:01:00,15:13:00,1.09
O056592,D00783,20:01:00,20:27:00,1.27
O056593,D00363,18:46:00,19:18:00,1.51
O056594,D00047,10:30:00,10:52:00,4.94
O056597,D00299,16:00:00,16:24:00,5.26
O056598,D01817,20:38:00,21:13:00,2.9
O056599,D00230,16:58:00,17:15:00,2.79
O056600,D00393,13:04:00,13:29:00,9.67
O056601,D00380,18:13:00,18:27:00,6.17
O056602,D01989,16:57:00,17:12:00,6.49
O056603,D01438,20:48:00,21:21:00,1.91
O056604,D01959,11:07:00,11:43:00,3.21
O056606,D00611,19:24:00,19:47:00,3.06
O056607,D00968,14:59:00,15:19:00,1.65
O056608,D00374,20:04:00,20:35:00,9.1
O056609,D00204,20:00:00,20:23:00,10.75
O056610,D01005,10:45:00,11:26:00,1.18
O056611,D01054,12:58:00,13:27:00,1.43
O056612,D01965,22:40:00,22:52:00,2.44
O056613,D01072,21:50:00,22:10:00,0.64
O056614,D00109,10:01:00,10:19:00,0.67
O056616,D01168,10:54:00,11:39:00,1.66
O056617,D01355,17:04:00,17:24:00,2.56
O056618,D00527,21:25:00,21:42:00,2.15
O056620,D00726,23:25:00,23:42:00,2.88
O056621,D01788,12:13:00,12:35:00,3.38
O056622,D00558,15:31:00,15:48:00,2.79
O056623,D01723,22:44:00,23:03:00,2.05
O056624,D00069,22:41:00,22:53:00,11.09
O056625,D01615,20:02:00,20:23:00,2.14
O056626,D01545,19:50:00,20:04:00,14.25
O056627,D00985,21:34:00,22:01:00,9.99
O056628,D00841,19:45:00,20:24:00,6.03
O056629,D01108,14:17:00,14:36:00,0.69
O056630,D00607,23:54:00,00:08:00,6.53
O056631,D01160,22:24:00,22:41:00,4.11
O056632,D01110,20:51:00,21:11:00,6.14
O056633,D01990,12:00:00,12:41:00,8.81
O056634,D00515,14:57:00,15:14:00,8.19
O056635,D01685,14:17:00,14:40:00,1.87
O056636,D00427,14:21:00,14:47:00,3.81
O056637,D01427,23:32:00,00:02:00,1.55
O056638,D01347,12:43:00,13:12:00,2.08
O056639,D00953,18:10:00,18:25:00,3.84
O056642,D00083,19:12:00,19:33:00,3.68
O056643,D00418,23:36:00,00:07:00,0.57
O056644,D00184,16:37:00,16:52:00,3.04
O056645,D00378,23:58:00,00:36:00,3.74
O056646,D00840,11:23:00,12:05:00,2.51
O056647,D01652,20:42:00,21:03:00,4.73
O056648,D00567,16:46:00,17:10:00,4.67
O056649,D00500,15:45:00,16:12:00,5.32
O056650,D01441,15:45:00,16:13:00,7.07
O056651,D00189,17:39:00,18:16:00,2.13
O056652,D00230,10:40:00,10:57:00,2.28
O056653,D00546,23:38:00,00:02:00,2.1
O056654,D01328,13:36:00,14:06:00,7.6
O056655,D01826,11:34:00,12:13:00,9.14
O056656,D01352,19:39:00,20:06:00,2.26
O056659,D00735,11:49:00,12:28:00,2.86
O056660,D00710,11:47:00,12:14:00,3.29
O056661,D01354,23:11:00,23:35:00,1.4
O056662,D00327,14:06:00,14:18:00,1.39
O056663,D01414,15:57:00,16:33:00,5.81
O056664,D01898,22:52:00,23:13:00,1.75
O056665,D01093,22:26:00,22:56:00,4.8
O056666,D00765,14:42:00,14:55:00,4.31
O056667,D01806,23:20:00,23:40:00,1.4
O056668,D01351,20:40:00,21:07:00,4.52
O056669,D01955,22:50:00,23:15:00,5.34
O056670,D01778,22:13:00,22:31:00,3.28
O056671,D00397,17:03:00,17:34:00,7.02
O056672,D00540,10:20:00,10:43:00,8.25
O056673,D00404,17:56:00,18:24:00,0.88
O056674,D00109,10:24:00,10:51:00,5.47
O056675,D01536,23:42:00,00:12:00,5.45
O056676,D01533,23:12:00,23:36:00,1.38
O056677,D00729,11:24:00,11:36:00,6.7
O056678,D00119,20:44:00,20:56:00,4.48
O056679,D00006,17:15:00,17:37:00,7.88
O056680,D00327,15:53:00,16:27:00,3.48
O056681,D01202,17:35:00,17:55:00,1.34
O056682,D00325,15:03:00,15:38:00,5.36
O056684,D00631,11:52:00,12:27:00,5.63
O056685,D00998,23:42:00,00:01:00,14.07
O056686,D01307,22:25:00,23:00:00,3.02
O056687,D00359,10:19:00,10:40:00,1.17
O056688,D01359,23:15:00,23:39:00,2.06
O056689,D00937,10:12:00,10:37:00,8.0
O056690,D00690,19:24:00,19:52:00,5.27
O056691,D01894,23:59:00,00:34:00,4.5
O056692,D01306,13:18:00,13:55:00,2.95
O056693,D00531,12:07:00,12:43:00,0.72
O056694,D01388,23:22:00,23:47:00,9.57
O056695,D01042,21:54:00,22:21:00,1.81
O056696,D00929,13:52:00,14:12:00,5.16
O056697,D01122,15:53:00,16:14:00,1.87
O056698,D00804,17:56:00,18:25:00,6.89
O056699,D01945,15:19:00,15:45:00,7.59
O056700,D00866,20:01:00,20:24:00,9.1
O056702,D00604,18:16:00,18:42:00,1.47
O056703,D01207,13:56:00,14:08:00,5.26
O056704,D01388,14:30:00,14:51:00,6.87
O056705,D00308,13:14:00,13:32:00,0.5
O056707,D01959,20:26:00,20:52:00,3.98
O056709,D01337,14:17:00,14:40:00,5.69
O056710,D01440,15:35:00,15:57:00,1.7
O056711,D00479,12:38:00,13:09:00,1.87
O056712,D00295,13:58:00,14:18:00,0.5
O056713,D01871,17:03:00,17:15:00,5.47
O056715,D00354,13:05:00,13:32:00,7.34
O056716,D00510,12:13:00,12:27:00,5.19
O056717,D00889,18:58:00,19:16:00,3.72
O056718,D01097,19:54:00,20:16:00,4.96
O056719,D00906,15:33:00,15:49:00,1.71
O056720,D00805,21:23:00,21:40:00,4.96
O056721,D01289,16:43:00,17:26:00,2.61
O056722,D01986,23:32:00,23:54:00,6.11
O056723,D00274,16:16:00,16:40:00,0.95
O056724,D01431,20:27:00,20:46:00,3.02
O056725,D00278,11:43:00,12:01:00,0.74
O056726,D00739,11:33:00,12:04:00,3.68
O056727,D00874,11:42:00,12:19:00,1.98
O056728,D00561,22:14:00,22:55:00,2.65
O056729,D00907,17:55:00,18:07:00,9.58
O056730,D01548,23:00:00,23:38:00,5.07
O056731,D00451,17:41:00,18:06:00,0.97
O056732,D00946,22:04:00,22:33:00,1.43
O056734,D01017,12:52:00,13:15:00,2.61
O056735,D01281,23:51:00,00:21:00,4.91
O056736,D01604,23:10:00,23:45:00,7.57
O056737,D00416,20:16:00,20:32:00,1.15
O056738,D01237,21:58:00,22:25:00,3.63
O056739,D00538,23:25:00,23:47:00,3.18
O056740,D00069,16:28:00,16:41:00,2.07
O056741,D01568,17:02:00,17:16:00,1.66
O056742,D01770,18:42:00,19:11:00,1.98
O056743,D01613,15:27:00,15:55:00,5.75
O056744,D01318,23:58:00,00:18:00,13.88
O056745,D00115,22:27:00,22:47:00,1.73
O056746,D01560,14:05:00,14:31:00,3.71
O056747,D00353,20:13:00,20:25:00,9.89
O056748,D00423,12:20:00,12:36:00,3.01
O056749,D00008,21:53:00,22:28:00,6.52
O056751,D00830,22:23:00,22:48:00,2.54
O056752,D00278,19:19:00,19:36:00,2.0
O056753,D00173,23:07:00,23:19:00,1.96
O056754,D01168,22:05:00,22:20:00,5.6
O056755,D01754,15:12:00,15:37:00,3.89
O056756,D01526,16:50:00,17:10:00,2.5
O056757,D01704,12:08:00,12:31:00,7.55
O056758,D00356,20:26:00,20:49:00,4.17
O056759,D00622,21:53:00,22:28:00,4.29
O056760,D01685,21:34:00,22:00:00,4.06
O056761,D00533,19:14:00,19:34:00,4.73
O056762,D01742,14:09:00,14:41:00,3.71
O056763,D01666,11:10:00,11:37:00,2.89
O056765,D00333,21:04:00,21:25:00,0.5
O056766,D01792,12:43:00,12:56:00,3.07
O056767,D00396,13:11:00,13:37:00,5.3
O056768,D00136,17:55:00,18:28:00,3.65
O056769,D01448,18:17:00,18:39:00,3.13
O056770,D01949,10:32:00,10:57:00,7.98
O056771,D01589,23:02:00,23:17:00,0.95
O056772,D01983,14:27:00,15:13:00,8.83
O056773,D01932,14:26:00,14:38:00,8.66
O056775,D00108,14:51:00,15:19:00,3.57
O056776,D01452,21:44:00,22:23:00,1.8
O056778,D01888,15:20:00,15:39:00,2.87
O056779,D01010,23:56:00,00:08:00,10.31
O056780,D00283,16:15:00,16:42:00,4.4
O056781,D00588,14:13:00,14:44:00,4.35
O056782,D00028,20:35:00,21:00:00,1.8
O056783,D00225,23:04:00,23:29:00,2.2
O056784,D01738,13:26:00,13:38:00,4.76
O056785,D00937,20:24:00,20:45:00,3.05
O056786,D01688,18:51:00,19:15:00,8.49
O056787,D01991,12:17:00,12:37:00,0.62
O056788,D01208,10:10:00,10:45:00,5.73
O056789,D00618,18:17:00,18:54:00,3.1
O056790,D01525,21:19:00,21:34:00,1.85
O056791,D00486,11:16:00,11:38:00,1.7
O056792,D00842,19:22:00,19:41:00,2.67
O056793,D01500,17:48:00,18:17:00,0.84
O056794,D00240,18:48:00,19:21:00,1.04
O056796,D01244,16:33:00,16:52:00,5.92
O056797,D00978,20:52:00,21:11:00,6.85
O056798,D00456,10:25:00,11:04:00,8.83
O056799,D01061,20:31:00,21:04:00,5.03
O056800,D00638,21:03:00,21:35:00,0.5
O056801,D01201,16:07:00,16:29:00,3.77
O056802,D00368,11:28:00,11:48:00,4.77
O056803,D01309,15:15:00,15:33:00,2.48
O056804,D01821,14:36:00,14:55:00,2.29
O056805,D01457,18:42:00,19:22:00,9.41
O056806,D01530,13:09:00,13:42:00,0.5
O056807,D00757,11:40:00,11:58:00,1.86
O056808,D01344,13:17:00,13:34:00,9.26
O056809,D01997,23:40:00,00:03:00,7.06
O056810,D00040,18:15:00,18:50:00,7.42
O056811,D01539,18:18:00,18:41:00,2.79
O056812,D01231,20:10:00,20:40:00,5.07
O056813,D00380,13:00:00,13:25:00,1.21
O056814,D00270,13:34:00,14:02:00,1.86
O056815,D01066,15:23:00,15:41:00,6.81
O056816,D01105,15:16:00,15:44:00,3.77
O056817,D00557,17:31:00,17:48:00,2.5
O056818,D00888,19:38:00,20:11:00,1.94
O056819,D01542,19:10:00,19:33:00,3.12
O056821,D01243,23:18:00,23:49:00,5.51
O056822,D00924,14:38:00,14:59:00,2.9
O056823,D01728,17:47:00,18:18:00,5.94
O056824,D01763,21:54:00,22:06:00,2.08
O056825,D01804,23:38:00,23:56:00,4.41
O056827,D01328,11:30:00,11:53:00,1.31
O056828,D00774,14:59:00,15:14:00,2.38
O056829,D00187,22:55:00,23:29:00,1.16
O056830,D01137,21:19:00,21:35:00,4.94
O056831,D01416,19:50:00,20:11:00,4.42
O056832,D00617,10:00:00,10:16:00,6.15
O056833,D00649,14:33:00,15:03:00,2.47
O056834,D01406,13:44:00,14:26:00,1.64
O056835,D00451,15:37:00,16:19:00,5.59
O056836,D00183,17:23:00,18:10:00,3.47
O056837,D01057,18:51:00,19:06:00,2.22
O056838,D01594,12:51:00,13:16:00,1.95
O056839,D00152,13:41:00,14:10:00,9.3
O056840,D01581,19:37:00,19:58:00,4.19
O056841,D00532,16:06:00,16:34:00,2.17
O056842,D00423,23:57:00,00:19:00,1.29
O056843,D00863,21:28:00,21:44:00,4.4
O056844,D01464,22:02:00,22:31:00,1.76
O056845,D01234,21:49:00,22:24:00,1.31
O056846,D01897,19:38:00,20:15:00,2.45
O056847,D00978,22:46:00,23:15:00,4.48
O056848,D01390,10:32:00,11:06:00,3.59
O056849,D01899,16:53:00,17:31:00,6.87
O056850,D01424,19:23:00,19:47:00,5.88
O056851,D00681,10:24:00,10:37:00,2.96
O056852,D01946,17:14:00,17:37:00,5.03
O056853,D01802,23:44:00,00:21:00,4.26
O056854,D01724,17:23:00,17:51:00,1.31
O056855,D00117,14:16:00,14:40:00,7.89
O056856,D01527,16:15:00,16:49:00,8.68
O056857,D00775,20:28:00,20:47:00,4.47
O056858,D00669,22:06:00,22:39:00,3.45
O056859,D00795,20:19:00,20:52:00,2.79
O056860,D00095,13:34:00,13:51:00,0.66
O056861,D01756,10:53:00,11:17:00,14.32
O056862,D01518,15:50:00,16:15:00,2.79
O056863,D01267,18:02:00,18:26:00,0.78
O056865,D00090,17:04:00,17:19:00,14.31
O056866,D00150,23:55:00,00:07:00,1.1
O056868,D01946,13:46:00,14:18:00,3.26
O056869,D00031,14:42:00,14:57:00,3.26
O056870,D01246,23:05:00,23:23:00,4.45
O056871,D00428,10:33:00,10:48:00,6.2
O056872,D00334,18:05:00,18:28:00,8.82
O056873,D01927,21:38:00,21:51:00,2.5
O056874,D01176,13:51:00,14:25:00,6.8
O056875,D01212,21:02:00,21:14:00,1.29
O056876,D00534,18:48:00,19:07:00,2.12
O056877,D01480,16:59:00,17:27:00,9.12
O056878,D01847,17:15:00,17:43:00,2.08
O056879,D01919,21:28:00,21:46:00,3.56
O056880,D01886,17:03:00,17:24:00,9.75
O056881,D00970,15:24:00,15:50:00,2.95
O056882,D01403,14:35:00,15:22:00,14.27
O056883,D00714,15:05:00,15:33:00,0.5
O056884,D01149,19:01:00,19:14:00,7.43
O056886,D01500,16:13:00,16:33:00,2.93
O056889,D00631,10:21:00,10:40:00,4.76
O056890,D01980,20:05:00,20:33:00,0.75
O056891,D01003,14:54:00,15:19:00,2.88
O056892,D00022,13:26:00,13:49:00,12.51
O056893,D01502,23:36:00,23:56:00,3.19
O056894,D00826,15:38:00,16:18:00,7.65
O056895,D01331,23:37:00,00:05:00,1.58
O056896,D01819,11:57:00,12:30:00,2.89
O056897,D00037,18:23:00,18:45:00,3.15
O056898,D01190,15:39:00,16:10:00,2.33
O056900,D00714,23:06:00,23:49:00,8.32
O056901,D01168,13:46:00,14:14:00,3.12
O056902,D01656,10:59:00,11:23:00,2.79
O056903,D01254,18:25:00,18:50:00,5.34
O056904,D01617,16:19:00,16:55:00,6.04
O056905,D01028,10:01:00,10:26:00,4.7
O056906,D01804,19:32:00,20:02:00,2.17
O056907,D00969,18:02:00,18:33:00,4.74
O056908,D01211,12:55:00,13:12:00,2.12
O056909,D00550,12:08:00,12:27:00,12.25
O056910,D01652,22:33:00,23:02:00,10.14
O056911,D00260,19:58:00,20:22:00,0.96
O056912,D01259,22:24:00,23:01:00,0.93
O056913,D00516,16:26:00,17:06:00,2.29
